message_id,type,type_id,org,comment,ticket_id,coords,photo,after_photo,address,district,subdistrict,province,timestamp,problem_type_abdul,status,star,count_reopen,state
291408,"ป้าย,จราจร",91,กรุงเทพมหานคร,การจราจรติดขัดนรกมากทุกวัน สาเหตุจากป้ายรถหน้าวัดทุ่งครุ,2022-9R4WPZ,"['100.51157', '13.61636']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/9fa59d61820edaac3ed1247d46bf2f69ecf206fe.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2bbdb2122942765854424792409c65ba71d7894c.jpg,519 14 ถ. ประชาอุทิศ แขวง ทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย,ทุ่งครุ,ทุ่งครุ,กรุงเทพมหานคร,2022-12-10 03:35:15.953266+00:00,"{ป้าย,จราจร}",finish,1.0,0,เสร็จสิ้น
291407,ความสะอาด,5,กรุงเทพมหานคร,ปัญหาขยะค่ะ,2022-D7K9CC,"['100.46745', '13.75188']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2ae44d8dbb8c987f31ea4ec7d0c26e66370ebe81.jpg,,233/23 ถ. จรัญสนิทวงศ์ แขวง บางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,บางขุนศรี,กรุงเทพมหานคร,2022-12-10 03:33:54.429395+00:00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
291404,"ถนน,ป้าย",12,กรุงเทพมหานคร,ยังพบป้ายโครงการหมู่บ้านติดทุกศุกร์เสาร์าทิตย์ ถนนแก้วเงินทอง ทั้ง2 ฝั่งถนน ยังแก้ไขปัญหาไม่ได้,2022-ACUEVG,"['100.45305', '13.76230']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/8eae311e37627dc4539057d81d05defbab9bc1b2.jpg,,178 ถนน แก้วเงินทอง แขวง คลองชักพระ เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ตลิ่งชัน,คลองชักพระ,กรุงเทพมหานคร,2022-12-10 03:31:48.151774+00:00,"{ถนน,ป้าย}",inprogress,,0,กำลังดำเนินการ
291402,ความสะอาด,5,กรุงเทพมหานคร,เรื่องขยะในหมู่บ้านซ.เอกชัย18 ไม่มีคนมาเก็บขยะค่ะ มาเก็บอาทิตย์ละ1ครั้ง จนขยะมันเน่ามีหนอนเป็นพันๆตัวแทบทุกบ้านเลยค่ะ,2022-NW6YF3,"['100.45528', '13.69504']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/57a1cfc27725858a58e09ce2415c8d57e61b67cd.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e8a4ab4186377e0f732a503da46c7ac6de0b3802.jpg,112/313 ซอย เอกชัย 16 แขวง บางขุนเทียน เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,จอมทอง,บางขุนเทียน,กรุงเทพมหานคร,2022-12-10 03:30:34.879133+00:00,{ความสะอาด},finish,5.0,0,เสร็จสิ้น
291401,,91,กรุงเทพมหานคร,"ปัญหากระจกวงกลมที่ติดตั้งในซอย ตรอกแดง แยก 4 ในซอยวัดดงมูลเหล็ก) มีสภาพเสียหาย และมีตู้กล้องวงจรปิดติดตั้งบังกระจก ทำให้ไม่สามารถใช้เพื่อประโยชน์ในการมองรถที่เข้ามาจากอีกทางได้ 

ระยะเวลาปัญหา ธค 64- ปัจจุบัน

เคยแจ้งสำนักงานเขตไปแล้ว (แจ้งทาง inbox facebook) เจ้าหน้าที่แจ้งว่ารับเรื่องส่งต่อจนถึงปัจจุบันยังไม่ได้รับการแก้ไข",2022-A4RRPV,"['100.47297', '13.74982']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/87f66a5d6e60ab2ed8d0b4cbcccf6c7d0eb435bb.jpg,,178 ตรอกวัดดงมูลเหล็ก แขวง บ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,บ้านช่างหล่อ,กรุงเทพมหานคร,2022-12-10 03:30:01.489668+00:00,{},inprogress,,0,กำลังดำเนินการ
291400,"ถนน,ป้าย",5,กรุงเทพมหานคร,ยังพบป้ายโครงการหมู่บ้านติดทุกศุกร์เสาร์าทิตย์ ถนนพุทธมณฑลสาย1 ทั้ง2 ฝั่งถนน ยังแก้ไขไม่ได้,2022-3UZTAT,"['100.42633', '13.77264']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d59f172ad68d06029b920d74562ec007dfca96b9.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/afb3b59eb50fcbe14eccde99d3ef9172f70dece6.jpg,166 ถนน พุทธมณฑลสาย 1 แขวง บางระมาด เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ตลิ่งชัน,บางระมาด,กรุงเทพมหานคร,2022-12-10 03:29:21.887339+00:00,"{ถนน,ป้าย}",finish,1.0,0,เสร็จสิ้น
291398,ความสะอาด,5,กรุงเทพมหานคร,รถขยะไม่ได้มาเก็บขยะในหมู่บ้านซักพักค่ะ ขยะกองเต็มหน้าบ้านของลูกบ้านค่ะ,2022-CY9ML9,"['100.65200', '13.67487']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/7706b7d747db31fd1ed7ca38dd6c0f6b9c775a87.jpg,,92/24 ซอย เฉลิมพระเกียรติ ร. 9 แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,หนองบอน,กรุงเทพมหานคร,2022-12-10 03:22:47.103706+00:00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
291397,"ความปลอดภัย,กีดขวาง",6,กรุงเทพมหานคร,มีรถมอเตอร์ไซของร้านหนึ่ง จอดบริเวณหน้าร้าน กีดขวางทางเดินและทุกครั้งที่ขับขึ้นฟุตบาตจะมาจอดสร้างความอันตรายกับผู้ที่ยืนรอรถเมล์,2022-6WHX4V,"['100.50606', '13.74634']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/0b7c50c333644c1e84e09ada3552088dec8e7a0a.jpg,,ตลาดวรจักร แขวง บ้านบาตร เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,ป้อมปราบศัตรูพ่าย,ป้อมปราบ,กรุงเทพมหานคร,2022-12-10 03:21:06.804398+00:00,"{ความปลอดภัย,กีดขวาง}",inprogress,,0,กำลังดำเนินการ
291395,"ความปลอดภัย,สายไฟ",12,กรุงเทพมหานคร,สายไฟขาด พาดหน้าคอนโด อันตรายมาก,2022-N244VD,"['100.60179', '13.71038']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/96db343692a6541a3f98992998517d22a2fc1acd.jpg,,291 ถ. อ่อนนุช แขวง พระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,พระโขนงเหนือ,กรุงเทพมหานคร,2022-12-10 03:14:37.082057+00:00,"{ความปลอดภัย,สายไฟ}",inprogress,,0,รอรับเรื่อง
291394,ทางเท้า,6,กรุงเทพมหานคร,ซ่อมทางเท้า,2022-GV8N9F,"['100.52170', '13.80786']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e4be826f0fd3d973c57a6f78fdc210cf94086a07.jpg,,Pracharat Sai 1 Soi 20 Talat Bang Pho แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,2022-12-10 03:14:19.273224+00:00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
291391,ความสะอาด,5,กรุงเทพมหานคร,ช่วยมาเก็บขยะในหมู่บ้านด้วยคร้บล่าสุดมสเมื่อวันอาทิตย์ที่4 ธันวาคม,2022-H2ANXL,"['100.38214', '13.71815']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/70dd5928d31079db8e1abf41527b5b3458a9bdd9.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/56fd3af11b08655eeff4f65925d6d22a47fc6b43.jpg,586 Setthakit 22-18 แขวง บางแคเหนือ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแคเหนือ,กรุงเทพมหานคร,2022-12-10 03:12:12.861523+00:00,{ความสะอาด},finish,1.0,0,เสร็จสิ้น
291390,"ถนน,เสียงรบกวน",12,กรุงเทพมหานคร,"คำบรรยาย
1)ที่นี่มี""มาเฟีย""
มาเฟียข้าวสาร สงสารเทศกิจจังเจ้านายช่วยลูกน้องด้วยกรุงเทพ...หรือนี่
 มาเฟียพูดจาดูหมิ่นเจ้าพนักงาน ทะเลาะวิวาท เสียงดังอีกทั้ง รบกวนคนอื่น ที่อยู่ระแวกแถวนั้น 

สถาที่เกิดเหตุ :
     ถนนข้าวสาร
ว/ด/ป : 3 ธ.ค. 2565
เหตุการณ์ :
     ผู้แสดงตนมีอิทธิพลแผงลอยบนถนนข้าวสาร แสดงความป่าเถื่อนต่อเทศกิจ ขณะปฎิบัติหน้าที่",2022-6AMA3X,"['100.49781', '13.75864']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1ae2b88c8b7f6c472944ad1fca9a431e628887c4.jpg,,190 ถนนข้าวสาร แขวง ตลาดยอด เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,พระนคร,ตลาดยอด,กรุงเทพมหานคร,2022-12-10 03:10:38.156690+00:00,"{ถนน,เสียงรบกวน}",report,,0,รอรับเรื่อง
291388,ถนน,91,กรุงเทพมหานคร,ขอให้ช่วยนำแอสฟัลต์ร้อนมาปรับปรุงถนนที่ชำรุดในเคหะ 1 ส่วน 3,2022-HTUE9H,"['100.42912', '13.64288']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/6df016f5dbdc39c0b86373fd0f0e8e103853c720.jpg,,88/1418 ซอย 69 แขวง แสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,บางขุนเทียน,แสมดำ,กรุงเทพมหานคร,2022-12-10 03:04:28.816684+00:00,{ถนน},inprogress,,0,กำลังดำเนินการ
291385,ท่อระบายน้ำ,9,กรุงเทพมหานคร,ฝาท่อระบายน้ำชำรุด,2022-AVBNUV,"['100.62081', '13.86827']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/741d52af2cea922782d6d65eaea1a90f9404fb5f.jpg,,20 ซอย รามอินทรา 21 แยก 16 แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-10 02:52:04.751105+00:00,{ท่อระบายน้ำ},inprogress,5.0,1,กำลังดำเนินการ
291384,,9,กรุงเทพมหานคร,ตั้งร้านอาหาร​บนถนนหน้าปากซอยทำให้เข้าออกยาก​ รามอินทรา​21แยก16,2022-X4ZEE3,"['100.62019', '13.86874']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3cbc23555a6f23fcfb02b85cfa8decb45618f22c.jpg,,62 ซอย รามอินทรา 21 แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-10 02:50:25.722470+00:00,{},inprogress,,0,กำลังดำเนินการ
291383,"ท่อระบายน้ำ,น้ำท่วม",12,กรุงเทพมหานคร,ฝาท่อระบายน้ำทรุด,2022-CPVDAH,"['100.62498', '13.86651']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/29327fa63ce176cc279c86d32c9ab0df7a03a085.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b40b746b530eecaa4860b63784abcefbd429290b.jpg,61 ซอย รามอินทรา 27 แยก 7 แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-10 02:45:57.448462+00:00,"{ท่อระบายน้ำ,น้ำท่วม}",finish,,0,เสร็จสิ้น
291381,ความสะอาด,12,กรุงเทพมหานคร,"📣🔉🔊 แจ้งติดป้าย ❌ 🙅‍♀️🙅‍♂️🙅😤😠😡
ผิด พ.ร.บ.รักษาความสะอาด และความเป็นระเบียบเรียบร้อยของบ้านเมือง
📸
🚩นวมินทร์ 103
🛣️ถ.นวมอนทร์
🙏👷‍♂️👷👷‍♀️ 🎤ขอขอบคุณ เจ้าหน้าที่ทุกท่าน
ในการจัดการปัญหาดังกล่าว🥀🎁✌️✌️👏👏👏",2022-G4M84G,"['100.64728', '13.80471']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ac44c98f75f0bdb34be5fe8641f59fa852996505.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/06a2a36958cb6ad00545de42c8f261cd579bb76b.jpg,42/12 ซอยตาลเดี่ยว ถนนนวมินทร์ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 แขวง นวมินทร์ เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,บึงกุ่ม,นวมินทร์,กรุงเทพมหานคร,2022-12-10 02:44:16.215374+00:00,{ความสะอาด},finish,4.0,0,เสร็จสิ้น
291379,ความปลอดภัย,12,กรุงเทพมหานคร,ฝาท่อระบายน้ำไม่ได้ระดับ ทำให้เกิดอุบัติเหตุ,2022-B7GD4R,"['100.62496', '13.86668']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/66da1118b558df074b61f2d94fe66d1916752595.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/8f8124ad691c2efadfb928b4a23da8280df0e704.jpg,61 ซอย รามอินทรา 27 แยก 7 แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-10 02:43:18.094934+00:00,{ความปลอดภัย},finish,,0,เสร็จสิ้น
291378,ความสะอาด,12,กรุงเทพมหานคร,"📣🔉🔊 แจ้งติดป้าย ❌ 🙅‍♀️🙅‍♂️🙅😤😠😡
ผิด พ.ร.บ.รักษาความสะอาด และความเป็นระเบียบเรียบร้อยของบ้านเมือง
📸
🚩ฟู๊ดแลนด์
🛣️ถ.นวมินทร์
🙏👷‍♂️👷👷‍♀️ 🎤ขอขอบคุณ เจ้าหน้าที่ทุกท่าน
ในการจัดการปัญหาดังกล่าว🥀🎁✌️✌️👏👏👏",2022-6K7DVR,"['100.64648', '13.80349']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1565236fc8155eff038efdefed9e37259ccf733c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/af8f392aad731d4cc1ff5bdba75f82d658ae0743.jpg,119/146 Soi Nawamin101 Nawamin Road Khwaeng Khlong Kum Khet Bueng Kum Bangkok 10240 แขวง นวมินทร์ เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,บึงกุ่ม,นวมินทร์,กรุงเทพมหานคร,2022-12-10 02:40:53.190617+00:00,{ความสะอาด},finish,4.0,0,เสร็จสิ้น
291377,ถนน,9,กรุงเทพมหานคร,ถนนชำรุด,2022-7LMKXG,"['100.62511', '13.86807']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ff91b41cf4b4ef91a7be64f3fc1e7b70f208b9ca.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/8574ca9fc64c9c3d3af7cdb575f0ae557aeeb2bd.jpg,77 ซอย รามอินทรา 27 แยก 7 แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-10 02:40:51.089066+00:00,{ถนน},finish,5.0,0,เสร็จสิ้น
291375,ทางเท้า,6,กรุงเทพมหานคร,ป้ายโฆษณาบังทางเท้าและป้ายรถเมล์,2022-GV4XL8,"['100.59939', '13.88041']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/32a11c48c74efc506f065e1074c59e5c0b135438.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/0ef581573b9bb211fe3b5eb1a7fab8d38fd90796.jpg,ตรงข้ามเทสโก้โลตัสบางเขน แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-10 02:38:01.640646+00:00,{ทางเท้า},finish,,0,เสร็จสิ้น
291373,ความสะอาด,12,กรุงเทพมหานคร,"📣🔉🔊 แจ้งติดป้าย ❌ 🙅‍♀️🙅‍♂️🙅😤😠😡
ผิด พ.ร.บ.รักษาความสะอาด และความเป็นระเบียบเรียบร้อยของบ้านเมือง
📸
🚩นวมินทร์60 เอี่ยวไถ่
🛣️นวมินทร์
🙏👷‍♂️👷👷‍♀️ 🎤ขอขอบคุณ เจ้าหน้าที่ทุกท่าน
ในการจัดการปัญหาดังกล่าว🥀🎁✌️✌️👏👏👏",2022-9D63QU,"['100.64822', '13.80184']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/70e9ff78f24f0a0037595d527a6e628f6767fb5c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/cdcef63e329582f6d4cfbf8b4d3944c4f511b1fc.jpg,11 6 หมู่ 9 ถนน นวมินทร์ แขวง นวมินทร์ เขต บึงกุ่ม กรุงเทพมหานคร 10240 ประเทศไทย,บึงกุ่ม,นวมินทร์,กรุงเทพมหานคร,2022-12-10 02:33:57.696550+00:00,{ความสะอาด},inprogress,4.0,0,เสร็จสิ้น
291371,ท่อระบายน้ำ,12,กรุงเทพมหานคร,ฝาท่อบนถนน ไม่เรียบร้อย,2022-BCXHC2,"['100.47058', '13.78179']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/95f426b47e3d635e0b8eec748d18d99fe431c1ec.jpg,,113/43 ถนน บรมราชชนนี แขวง อรุณอมรินทร์ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,อรุณอมรินทร์,กรุงเทพมหานคร,2022-12-10 02:32:38.287214+00:00,{ท่อระบายน้ำ},inprogress,,0,กำลังดำเนินการ
291369,ทางเท้า,6,กรุงเทพมหานคร,มีการทุบทางเท้าเพื่อทำทางเข้าอาคารที่ทำการก่อสร้างใหม่น่าจะไม่ได้รับอนุญาตจากกรุงเทพมหานคร เนื่องจากมีทางเข้าเดิมอยู่แล้วขอให้ จนท.ดำเนินการด้วย,2022-DL4TGZ,"['100.56515', '13.72653']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/cb333345769f756ae537778adf107e5830ec0cc7.jpg,,143 ซอย สุขุมวิท 22 แขวง คลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองตัน,กรุงเทพมหานคร,2022-12-10 02:28:50.565173+00:00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
291367,ทางเท้า,6,กรุงเทพมหานคร,ทางเท้าชำรุดตรงหลังป้อมตำรวจสามแยกบางบอนประชานเดินสะดุดหลายคน,2022-4DXT2B,"['100.42600', '13.67357']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e68465b403015f699ef5604371d707e43472e272.jpg,,36 ถ. เอกชัย แขวง บางบอน เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,บางบอน,คลองบางบอน,กรุงเทพมหานคร,2022-12-10 02:23:23.478162+00:00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
291364,ถนน,9,กรุงเทพมหานคร,ถนนเป็นหลุมเป็นบ่อ,2022-RVRPY6,"['100.70535', '13.75852']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/6969578bcb7cb6fff0dc0b6751a7785ee0302437.jpg,,QP54+G79 แขวงทับช้าง เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,ทับช้าง,กรุงเทพมหานคร,2022-12-10 02:17:10.514925+00:00,{ถนน},inprogress,,0,กำลังดำเนินการ
291363,"ทางเท้า,ป้าย",6,กรุงเทพมหานคร,วันนี้เป็นวันเสาร์ที่สามติดต่อกันแล้ว ที่ไม่มีป้ายกองโจรไม่ว่าเล็กหรือใหญ่เลยบนถนนบางแคสายหลัก ตั้งแต่แยกเพชรเกษมบางแค จนถึงแยกกัลปพฤกษ์บางแค รวมถึงรถ จยย ที่เคยจอดบนฟุตบาทก็ไม่มีให้เห็นด้วย ทางเท้าเป็นระเบียบ สะอาดตามาก ต้องชมเชยไปที่พี่ๆเทศกิจบางแค หัวหน้าเทศกิจและ ผอ เขตบางแคยอดเยี่ยมมากครับ รักษาความดีอย่างนี้ตลอดไปเลยนะ,2022-9P9Y9B,"['100.42561', '13.68756']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/917ecacb6cb5b2acebf9f15a1e5e3ad51fb3e813.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/82435bbe7ff03f3237b2132383aa842f46c694cf.jpg,136/137 สุขาภิบาล 1 แขวง บางแค เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแค,กรุงเทพมหานคร,2022-12-10 02:10:06.639699+00:00,"{ทางเท้า,ป้าย}",report,5.0,0,เสร็จสิ้น
291362,ร้องเรียน,18,กรุงเทพมหานคร,ขอร้องเรียนเรื่องปัญหามลพิษค่ะ อยู่แขวงขุมทอง เขตลาดกระบัง มีปัญหากลิ่นควันหนักมากๆ ทุกวันโดยเฉพาะช่วงเช้า บางครั้ง มีเขม่า ลอยมาด้วยค่ะ บริเวณโดยรอบเป็นทุ่งนา บางทีมีการลักลอบเผาฟาง เผาหญ้า. แต่ช่วงหลัง มีกลิ่นควันทุกวันแต่ไม่ทราบว่ากลิ่นมาจากไหน. หนักมากจริงๆค่ะ อยากให้มาช่วยตรวจสอบด้วยค่ะ,2022-NE8Z4V,"['100.85436', '13.70940']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/4b5b95ea9731ce0cd23d9bf117811a947064cc64.jpg,,39 ถนน ขุมทอง-ลำต้อยติ่ง แขวง ขุมทอง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลาดกระบัง,ขุมทอง,กรุงเทพมหานคร,2022-12-10 02:08:44.518538+00:00,{ร้องเรียน},inprogress,,0,กำลังดำเนินการ
291361,สัตว์จรจัด,12,กรุงเทพมหานคร,สุนัขจรจัด 2 ตัวไม่มีปลอกคอ ไม่มีโซ่ล่าม กัดสุนัขบ้านที่เดินผ่าน,2022-3QFAUU,"['100.58796', '13.73018']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/5711cbfb129da45ff1287d552055e3fb3a9be940.jpg,,8/4 ถนน สุขุมวิท แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-10 02:07:53.608586+00:00,{สัตว์จรจัด},inprogress,,0,รอรับเรื่อง
291360,ป้าย,6,กรุงเทพมหานคร,ป้ายกองโจร,2022-NDM7KX,"['100.42100', '13.70453']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/22ef5120c33afb31d90f6559137cf7dd2ed90921.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1295c7d3d2da59b36d43c817fe00366c195befdd.jpg,293 ซอย บางแค 4 แขวง บางแค เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแค,กรุงเทพมหานคร,2022-12-10 02:05:09.388498+00:00,{ป้าย},finish,,0,เสร็จสิ้น
291359,,6,กรุงเทพมหานคร,น้ำสกปรกไหลออกมาเลอะพื้นทางเดินเท้า,2022-FL6G84,"['100.42111', '13.70438']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/81365c524fb2b212419c154b9fdc4162cf885c0d.jpg,,293 ซอย บางแค 4 แขวง บางแค เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแค,กรุงเทพมหานคร,2022-12-10 02:04:28.457291+00:00,{},finish,5.0,0,เสร็จสิ้น
291358,ป้าย,6,กรุงเทพมหานคร,ป้ายกองโจร,2022-4KNXKN,"['100.42093', '13.69899']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ac768b2fafd2e056e25d8406207d1454dda4129f.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/508bcefc2171f4c420982c62ba0ff81594f6f6fe.jpg,24/28 สุขาภิบาล 1 แขวง บางแค เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแค,กรุงเทพมหานคร,2022-12-10 02:03:09.906773+00:00,{ป้าย},finish,5.0,0,เสร็จสิ้น
291357,"ถนน,ความสะอาด",5,กรุงเทพมหานคร,ทิ้งขยะในถนนปิดไป1เลน,2022-7HFXUC,"['100.34773', '13.64378']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/6311b0d5b3c4873fc148729f3b647b7221bfd0a6.jpg,,63/1 ถนน เอกชัย บางบอนเหนือ เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,บางบอน,บางบอนเหนือ,กรุงเทพมหานคร,2022-12-10 01:57:53.780149+00:00,"{ถนน,ความสะอาด}",inprogress,,0,รอรับเรื่อง
291355,,28,กรุงเทพมหานคร,ขาดทางลาดสำหรับจูงจักรยาน,2022-9VTXKT,"['100.59625', '13.74103']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ab66437b76eea579d12d9446dd3fbcc5335d908a.jpg,,641 ซอย แยกซ้าย แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-10 01:56:10.033543+00:00,{},inprogress,,0,รอรับเรื่อง
291353,,28,กรุงเทพมหานคร,เขื่อนกั้นน้ำเป็นอุปสรรคการสัญจร,2022-4PY3D2,"['100.59180', '13.74193']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2c74c1c2417688ed2d2cba62042b274a4ab45081.jpg,,79/31 ซอย เอกมัย 22 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-10 01:49:51.394607+00:00,{},inprogress,,0,รอรับเรื่อง
291351,,12,กรุงเทพมหานคร,ขาดทางลาดสำหรับจูงจักรยาน,2022-9T7UCU,"['100.58913', '13.74252']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c99e1aee5d3169ce2b9871271d70810868791617.jpg,,33/4 ซ. เอกมัย 23 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,ห้วยขวาง,บางกะปิ,กรุงเทพมหานคร,2022-12-10 01:45:24.525283+00:00,{},inprogress,,0,รอรับเรื่อง
291350,จราจร,91,กรุงเทพมหานคร,ไฟแดงสำหรับกลับรถใช้เวลานานมากบางครั้งรอเกือบ 15 นาที โดยไม่เปิดให้ทางกลับรถวิ่งเลย,2022-D3GCMV,"['100.61045', '13.83338']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/8e5eed69d0786805ad55de2d5749076174e34f33.jpg,,ตรงข้ามนวมินทร์ ซิตี้ อเวนิว แขวง จรเข้บัว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,จรเข้บัว,กรุงเทพมหานคร,2022-12-10 01:45:23.556031+00:00,{จราจร},inprogress,,0,รอรับเรื่อง
